Waybill,Bag,Location,Arrival,Inbound Edge Code,Inbound Edge Name
1660257085555,BAG318547351,ahmedabad_aslaliroad_gw,12/08/20 09:42:00,thanos::sroute:8ef67088-7e93-43f0-b7a6-a7cc99c13470,bhiwandi-ahmedabad-udaipur-ahmedabad-surat-bhiwandi
1660257085555,BAG318547351,bhiwandi_mega_gw,12/07/20 20:42:00,thanos::sroute:bcb259d9-9bda-4ee4-9cc9-3ea10f214446,bhiwandi-ahmedabad-surat-bhiwandi
1660257024913,BAG232315777,bengaluru_banshkri_dc,12/09/20 07:10:00,,
1660257024913,BAG232315777,blr_jpnagar_pc,12/09/20 06:55:00,thanos::sroute:264d75f7-7bca-4fb6-9410-7aeb1853e46c,blr_jpnagar_pc--bengaluru_banshkri_dc--bengaluru_kathregrupe_d--blr_jpnagar_pc
1660257078021,BAG318294427,bilaspur_dylband_i,12/09/20 09:49:00,,
1660257078021,BAG318294427,raipur_sarona_h,12/09/20 05:49:00,thanos::sroute:3eb377b6-a2b9-4ee3-a40d-cfff031857aa,raipur-bilaspur-raipur
1660257078021,BAG318294427,nagpur_nimji_h,12/08/20 21:49:00,thanos::sroute:59568efa-4280-4d61-ad31-25883bea01b1,nagpur-raipur-sambalpur-raipur-nagpur
1660257078021,BAG318294427,akola_gaurkshn_i,12/08/20 17:04:00,thanos::sroute:317ec4ee-481b-4f49-8b33-0f928715a328,bhiwandi-akola-nagpur-nashik-bhiwandi
1660257078021,BAG318294427,bhiwandi_mega_gw,12/08/20 01:19:00,thanos::sroute:317ec4ee-481b-4f49-8b33-0f928715a328,bhiwandi-akola-nagpur-nashik-bhiwandi
1660257084516,BAG319561330,gandhidham_ward10_i,12/08/20 16:38:00,,
1660257084516,BAG319561330,ahmedabad_aslaliroad_gw,12/08/20 09:38:00,thanos::sroute:a621d5cc-cfd3-416f-af1f-872fa63d746f,ahmedabad-gandhidham-dcs-ahmedabad
1660257084516,BAG319561330,bhiwandi_mega_gw,12/07/20 20:38:00,thanos::sroute:bcb259d9-9bda-4ee4-9cc9-3ea10f214446,bhiwandi-ahmedabad-surat-bhiwandi
1660257082803,BAG318205901,silchar_sirikona_h,12/11/20 21:50:00,,
1660257082803,BAG318205901,guwahati_kaikchi_gw,12/11/20 06:50:00,thanos::sroute:7098f60d-779e-4861-8765-773a61a0ae0d,guwahati-silchar-guwahati
1660257082803,BAG318205901,bhiwandi_mega_gw,12/08/20 01:50:00,thanos::sroute:5ac9646a-7aa1-4734-8601-952eebadf742,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257079793,BAGL2308138793,dadri_icdcant_d,12/10/20 07:15:00,,
1660257079793,BAGL2308138793,noida_chukhndi_d,12/10/20 06:30:00,thanos::sroute:921c67c7-50c1-4740-a55c-c713105cbc23,noida_sector63dblock_i-noida_chukhndi_d-dadri_icdcant_d
1660257079793,BAGL2308138793,noida_sector63dblock_i,12/10/20 06:15:00,thanos::sroute:921c67c7-50c1-4740-a55c-c713105cbc23,noida_sector63dblock_i-noida_chukhndi_d-dadri_icdcant_d
1660257079793,BAGL2308138793,gurgaon_tauru_gw,12/10/20 03:45:00,thanos::sroute:a9596b30-00c6-43ac-9b61-120092273d14,gurgaon_tauru_gw-noida_sector63dblock_i
1660257079793,BAGL2308138793,bhiwandi_mega_gw,12/08/20 19:45:00,thanos::sroute:0a5c0ca0-8c3e-4954-b1d6-786a4f9db141,gurgaon-mangalore-bhiwandi-gurgaon
1660257047873,BAGL7144863769,bally_dc,12/10/20 08:52:00,,
1660257047873,BAGL7144863769,kolkata_naiti_gw,12/10/20 08:22:00,thanos::sroute:fd0b4ad3-5032-4f4d-a973-37fc59400795,kolkata_naiti_gw--bally_dc--barrackpore_lalkuti_d
1660257047873,BAGL7144863769,kolkata_naiti_h,12/10/20 08:22:00,thanos::sroute:88f25533-89fb-461d-9cd2-2b00a8efed46,ccu_kolkata
1660257047873,BAGL7144863769,bhubaneshwar_central_h_6,12/09/20 21:22:00,thanos::sroute:139df78c-6806-48dd-9aa1-6695021280ac,gurgaon-bhubnaehswar-kolkata-patna-gurgaon
1660257047873,BAGL7144863769,nagpur_nimji_h,12/09/20 00:22:00,thanos::sroute:4c3f5aa3-aba9-443c-bf96-d926a8a9bec1,bhiwandi-nagpur-bhubaneshwar-sambalpur-nagpur-bhiwandi
1660257047873,BAGL7144863769,akola_gaurkshn_i,12/08/20 19:37:00,thanos::sroute:317ec4ee-481b-4f49-8b33-0f928715a328,bhiwandi-akola-nagpur-nashik-bhiwandi
1660257047873,BAGL7144863769,bhiwandi_mega_gw,12/08/20 03:52:00,thanos::sroute:317ec4ee-481b-4f49-8b33-0f928715a328,bhiwandi-akola-nagpur-nashik-bhiwandi
1660257077052,BAG318205595,pusad_central_dpp_2,12/09/20 03:30:00,,
1660257077052,BAG318205595,hingoli_nandedrd_d,12/09/20 00:30:00,thanos::sroute:1913fcee-50d1-4de9-b506-917e2dfce6e4,nanded-hingoli-pusad
1660257077052,BAG318205595,nanded_wajegaon_h,12/08/20 21:30:00,thanos::sroute:1913fcee-50d1-4de9-b506-917e2dfce6e4,nanded-hingoli-pusad
1660257077052,BAG318205595,aurangabad_gngapr_h,12/08/20 14:30:00,thanos::sroute:261dba0f-57f1-4c0d-bf23-31fc439b66e0,aurangabad-nanded-dcs-aurangabad
1660257077052,BAG318205595,bhiwandi_mega_gw,12/08/20 05:30:00,thanos::sroute:6c3a161a-10cc-4cf7-a514-09ba49a5d029,bhiwandi-aurangabad-bhiwandi
1660257087386,BAG242871872,morena_viharclny_d,12/09/20 23:59:00,,
1660257087386,BAG242871872,gwalior_purnichhwani_p,12/09/20 22:59:00,thanos::sroute:04322eeb-a6f3-4857-bed3-cd1f4be4bdd4,gwalior_purnichhwani_p----morena_viharclny_d
1660257074064,BAG314914680,aizawl_veng_d,12/13/20 08:32:00,,
1660257074064,BAG314914680,aizawl_tanhril_i,12/13/20 07:32:00,thanos::sroute:3088f759-caf4-461b-9c5e-9cd4c8ec3657,aizawl_hunthrvg_i-aizawl_khatla_d----aizawl_hunthrvg_i
1660257074064,BAG314914680,kolasib_kimkim_d,12/12/20 18:02:00,thanos::sroute:3a3adf1c-5497-487e-babd-19d6a5eb4ef8,silchar-dc's-aizawl-silchar
1660257074064,BAG314914680,silchar_sirikona_h,12/12/20 12:02:00,thanos::sroute:3a3adf1c-5497-487e-babd-19d6a5eb4ef8,silchar-dc's-aizawl-silchar
1660257083890,BAG318248072,silchar_sirikona_h,12/11/20 19:43:00,,
1660257083890,BAG318248072,guwahati_kaikchi_gw,12/11/20 04:43:00,thanos::sroute:7098f60d-779e-4861-8765-773a61a0ae0d,guwahati-silchar-guwahati
1660257083890,BAG318248072,bhiwandi_mega_gw,12/07/20 23:43:00,thanos::sroute:5ac9646a-7aa1-4734-8601-952eebadf742,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257059891,BAG319566746,raipur_sarona_h,12/08/20 19:56:00,,
1660257059891,BAG319566746,nagpur_nimji_h,12/08/20 11:56:00,thanos::sroute:59568efa-4280-4d61-ad31-25883bea01b1,nagpur-raipur-sambalpur-raipur-nagpur
1660257059891,BAG319566746,akola_gaurkshn_i,12/08/20 07:11:00,thanos::sroute:317ec4ee-481b-4f49-8b33-0f928715a328,bhiwandi-akola-nagpur-nashik-bhiwandi
1660257059891,BAG319566746,bhiwandi_mega_gw,12/07/20 15:26:00,thanos::sroute:317ec4ee-481b-4f49-8b33-0f928715a328,bhiwandi-akola-nagpur-nashik-bhiwandi
1660257081506,BAG245044991,ahmedabad_mithakal_d,12/08/20 21:38:00,,
1660257081506,BAG245044991,ahmedabad_maningar_d,12/08/20 21:08:00,thanos::sroute:8f20c18a-7461-4f75-9583-fa7573506e4a,ahmedabad_aslaliroad_gw-ahmedabad_mithakal_d
1660257081506,BAG245044991,ahmedabad_aslaliroad_gw,12/08/20 20:38:00,thanos::sroute:801636a3-09c1-40d1-8a67-4e1e51f04a51,ahmedabad_aslaliroad_gw - ahmedabad_mithakal_d
1660257076002,BAGL9630934380,greaternoida_tugalpur_d,12/10/20 07:30:00,,
1660257076002,BAGL9630934380,noida_surajpur_dc,12/10/20 07:00:00,thanos::sroute:360ceda2-c528-4742-9e5e-2bf53d64eda7,noida_sector63dblock_i-noida_surajpur_dc-greaternoida_tugalpur_d 1st
1660257076002,BAGL9630934380,noida_sector63dblock_i,12/10/20 06:15:00,thanos::sroute:9158d02d-7e9f-488c-9985-07bbd9e6bc33,noida_sector63dblock_i--noida_surajpur_dc
1660257076002,BAGL9630934380,gurgaon_tauru_gw,12/10/20 03:45:00,thanos::sroute:a9596b30-00c6-43ac-9b61-120092273d14,gurgaon_tauru_gw-noida_sector63dblock_i
1660257076002,BAGL9630934380,bhiwandi_mega_gw,12/08/20 19:45:00,thanos::sroute:0a5c0ca0-8c3e-4954-b1d6-786a4f9db141,gurgaon-mangalore-bhiwandi-gurgaon
1660257073014,BAG319566760,berhampore_central_i_2,12/10/20 04:08:00,,
1660257073014,BAG319566760,dhanbad_jamari_h,12/09/20 19:08:00,thanos::sroute:70c395fe-8bcb-4ed2-b54e-294861c84c52,dhanbad-berhampur-dhanbad
1660257073014,BAG319566760,ranchi_namkom_h,12/09/20 14:38:00,thanos::sroute:e577b66a-ce14-43b8-ad02-d779377b84c5,ranchi-dhanbad-dcs-ranchi	
1660257073014,BAG319566760,nagpur_nimji_h,12/08/20 14:38:00,thanos::sroute:1b344b9f-8f62-469e-b635-bbb976c30a04,nagpur-ranchi-sambalpur-nagpur
1660257073014,BAG319566760,akola_gaurkshn_i,12/08/20 09:53:00,thanos::sroute:317ec4ee-481b-4f49-8b33-0f928715a328,bhiwandi-akola-nagpur-nashik-bhiwandi
1660257073014,BAG319566760,bhiwandi_mega_gw,12/07/20 18:08:00,thanos::sroute:317ec4ee-481b-4f49-8b33-0f928715a328,bhiwandi-akola-nagpur-nashik-bhiwandi
1660257082173,BAGL1159871677,ranikhet_kharibazar_dpp,12/10/20 16:44:00,,
1660257082173,BAGL1159871677,nainital_malital_d,12/10/20 14:29:00,thanos::sroute:098ba164-c85c-4944-b239-506ea4a03577,rudrapur_indstrlarea_h---nainital_malital_d
1660257082173,BAGL1159871677,rudrapur_indstrlarea_h,12/10/20 11:44:00,thanos::sroute:098ba164-c85c-4944-b239-506ea4a03577,rudrapur_indstrlarea_h---nainital_malital_d
1660257082173,BAGL1159871677,gurgaon_tauru_gw,12/10/20 03:44:00,thanos::sroute:5fdb4f6c-fa0c-4696-8f37-9c14adf19e21,gurgaon-rudrapur-gurgaon
1660257082173,BAGL1159871677,bhiwandi_mega_gw,12/08/20 19:44:00,thanos::sroute:0a5c0ca0-8c3e-4954-b1d6-786a4f9db141,gurgaon-mangalore-bhiwandi-gurgaon
1660257064356,BAG229872142,dibrugarh_mohanbari_h,12/17/20 11:28:00,,
1660257064356,BAG229872142,pasighat_missonrd_d,12/17/20 06:58:00,thanos::sroute:1afa963f-f0e4-494d-9fe2-0f6db1132074,dibrugarh_h-jonai-pasighat_missonrd_d (arunachal pradesh)
1660257074425,BAG318366656,guwahati_kaikchi_gw,12/10/20 20:30:00,,
1660257074425,BAG318366656,bhiwandi_mega_gw,12/07/20 15:30:00,thanos::sroute:5ac9646a-7aa1-4734-8601-952eebadf742,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257082932,BAG318547020,ahmedabad_aslaliroad_gw,12/08/20 09:24:00,,
1660257082932,BAG318547020,bhiwandi_mega_gw,12/07/20 20:24:00,thanos::sroute:bcb259d9-9bda-4ee4-9cc9-3ea10f214446,bhiwandi-ahmedabad-surat-bhiwandi
1660257068840,BAGL1572549676,mumbai_khar,12/08/20 05:26:00,,
1660257068840,BAGL1572549676,mumbai_jogeshwriwest_i,12/08/20 04:56:00,thanos::sroute:1c05c9c9-6ea9-4ab7-8427-e786343eec2e,mumbai_jogeshwriwest_i--mumbai_khar west _dc---mumbai_jogeshwriwest_i
1660257068840,BAGL1572549676,bhiwandi_mega_gw,12/08/20 03:56:00,thanos::sroute:e755bc76-b277-4b9d-8456-1c1e8166ba5a,bhiwandi_mega_gw----mumbai_jogeshwriwest_i--bhiwandi_mega_gw
1660257085861,BAG318366887,guwahati_kaikchi_gw,12/11/20 01:29:00,,
1660257085861,BAG318366887,bhiwandi_mega_gw,12/07/20 20:29:00,thanos::sroute:5ac9646a-7aa1-4734-8601-952eebadf742,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257074484,BAGL2758838729,guwahati_anandngr_d,12/11/20 10:52:00,,
1660257074484,BAGL2758838729,guwahati_kaikchi_gw,12/11/20 09:52:00,thanos::sroute:42f2e55d-30b9-4061-9df2-0380fd36b2a4,guwahati_kaikchi_gw-guwahati_anandngr_d 1st
1660257074484,BAGL2758838729,bhiwandi_mega_gw,12/08/20 04:52:00,thanos::sroute:5ac9646a-7aa1-4734-8601-952eebadf742,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257063505,BAG317424419,siliguri_ashram_dc,12/11/20 03:05:00,,
1660257063505,BAG317424419,siliguri_dabgrm_h,12/11/20 02:35:00,thanos::sroute:7f4ece80-1453-47d0-8686-8dd32828eb76,siliguri_dabgrm_h--siliguri_ashram_dc 1st
1660257086281,BAGL2817984853,damoh_nmengr_d,12/09/20 00:56:00,,
1660257086281,BAGL2817984853,shahgarh_amarmau_dpp,12/08/20 22:56:00,thanos::sroute:06783eb0-8c12-4114-9fe5-ff615a2930b1,sagar_bahreya_i----damoh_nmengr_d---rehli_ward7dpp_d
1660257086281,BAGL2817984853,sagar_bahreya_p,12/08/20 21:26:00,thanos::sroute:06783eb0-8c12-4114-9fe5-ff615a2930b1,sagar_bahreya_i----damoh_nmengr_d---rehli_ward7dpp_d
1660257086281,BAGL2817984853,bhopal_pipaliya_h,12/08/20 16:26:00,thanos::sroute:fc68ad51-04e3-4caa-97b7-b22f8caee838,bhopal-sagar-dcs-bhopal
1660257086281,BAGL2817984853,bhiwandi_mega_gw,12/07/20 21:26:00,thanos::sroute:aa797f38-4ccb-4c2d-b0d0-0b5328c1f975,bhiwand-bhopal-dc's-indore-nashik-bhiwandi
1660257084590,BAG318221983,patna_kankarbagh_d,12/09/20 23:24:00,,
1660257084590,BAG318221983,patna_sabalpur_h,12/09/20 22:09:00,thanos::sroute:2652475d-9637-4ea1-a350-276ea5c4f2ee,patna_sabalpur_h---patna_kankarbagh_d
1660257084590,BAG318221983,varanasi_birbhanpur_h,12/09/20 11:09:00,thanos::sroute:87a4f4ae-890c-4d5a-b360-407ed44ebe3d,varanasi-patna-lakhisarai-varanasi
1660257084590,BAG318221983,bhiwandi_mega_gw,12/07/20 21:09:00,thanos::sroute:e533ba86-cd97-4bc3-a697-0114aee43f0c,bhiwandi-varanasi-patna-indore-bhiwandi
1660257076584,BAG318547848,kottayam_chungam_h,12/09/20 17:14:00,,
1660257076584,BAG318547848,coimbatore_kaniyur_h,12/09/20 11:14:00,thanos::sroute:0a34915c-7d07-4af0-83b4-5a22495850db,coimbatore-kottayam-kollam-aluva-coimbatore
1660257076584,BAG318547848,salem_ramalingapuram_h,12/09/20 07:14:00,thanos::sroute:4830073e-7062-40f0-9150-d1f110fa6864,bangalore-salem-coimbatore-bangalore
1660257076584,BAG318547848,bhiwandi_mega_gw,12/08/20 03:44:00,thanos::sroute:18fcbecf-16d4-4571-bee7-862972382f53,bhiwandi-salem-aluva-coimbatore-bhiwandi
1660257081871,BAG232345027,bengaluru_kengeri_dc,12/10/20 07:36:00,,
1660257081871,BAG232345027,bengaluru_kengeri_ip,12/10/20 07:21:00,thanos::sroute:6f617b62-6178-40d8-8cea-9024351dc7ba,bengaluru_kengeri_ip--bengaluru_kengeri_ip
1660257086491,BAG318366773,hyderabad_shamshbd_h,12/08/20 12:01:00,,
1660257086491,BAG318366773,bhiwandi_mega_gw,12/07/20 17:01:00,thanos::sroute:28fd7b95-4791-4a30-9d6c-b853e0e4c35e,bhiwandi-hyderabad-nanded-bhiwandi
1660257074064,BAG318248072,silchar_sirikona_h,12/11/20 19:43:00,,
1660257074064,BAG318248072,guwahati_kaikchi_gw,12/11/20 04:43:00,thanos::sroute:7098f60d-779e-4861-8765-773a61a0ae0d,guwahati-silchar-guwahati
1660257074064,BAG318248072,bhiwandi_mega_gw,12/07/20 23:43:00,thanos::sroute:5ac9646a-7aa1-4734-8601-952eebadf742,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257053790,BAGL2755769943,gangtok_tadong_d,12/10/20 21:41:00,,
1660257053790,BAGL2755769943,siliguri_dabgrm_h,12/10/20 17:11:00,thanos::sroute:72df0881-8617-4646-af50-b628905ae7ab,siliguri_dabgrm_h-gangtok_tadong_d-gangtok_dvlpmnt_d
1660257053790,BAGL2755769943,bhiwandi_mega_gw,12/08/20 03:11:00,thanos::sroute:2a27b19d-611e-44c5-ab2f-f3a00dbb4ded,bhiwandi-siliguri 
1660257087515,BAG318221559,ggn_dpc,12/09/20 07:47:00,,
1660257087515,BAG318221559,gurgaon_tauru_gw,12/09/20 06:17:00,thanos::sroute:af624718-0ef9-47c5-8ac8-8697d17eb2c0,gurgaon_tauru_gw-ggn_dpc
1660257087515,BAG318221559,bhiwandi_mega_gw,12/07/20 22:17:00,thanos::sroute:0a5c0ca0-8c3e-4954-b1d6-786a4f9db141,gurgaon-mangalore-bhiwandi-gurgaon
1660257086955,BAGL2394638646,lucknow_vinmrkhnd_d,12/09/20 14:26:00,,
1660257086955,BAGL2394638646,lucknow_indira,12/09/20 14:11:00,thanos::sroute:f45f433b-2b2c-46df-970e-ba614d9cb1a5,lucknow_hub-lucknow_indira nagar----lucknow_hub
1660257086955,BAGL2394638646,lucknow_memaura_h,12/09/20 12:56:00,thanos::sroute:f45f433b-2b2c-46df-970e-ba614d9cb1a5,lucknow_hub-lucknow_indira nagar----lucknow_hub
1660257086955,BAGL2394638646,kanpur_sachendi_h,12/09/20 10:26:00,thanos::sroute:d0a3d560-1ddb-4c2b-ab45-7171f12cd177,ahmedbad-kanpur-lucknow-kanpur-ahmedabad
1660257086955,BAGL2394638646,bhiwandi_mega_gw,12/08/20 02:26:00,thanos::sroute:4aaf0200-4723-468f-83e3-c4b3eb418d15,bhiwandi-kanpur-lucknow-kanpur-indore-aurangabad-bhiwandi
1660257086830,BAG320465165,naraingarh_ward2dpp_d,12/10/20 12:56:00,,
1660257086830,BAG320465165,chandigarh_rajpura_gw,12/10/20 11:26:00,thanos::sroute:a2d6a9e2-9bd4-4ebc-9dd1-a953744635a7,chandigarh_rajpura_gw--naraingarh_ward2dpp_d
1660257075092,BAG321525482,ghaziabad_rjndrngr_dc,12/10/20 20:31:00,,
1660257075092,BAG321525482,gzb_mohan_nagar_dpc,12/10/20 20:16:00,thanos::sroute:650ba4c1-2e12-4bfd-a2f4-b4ad0e646dd3,gzb_mohan_nagar_dpc-ghaziabad_rjndrngr_dc 
1660257053915,BAGL1365470788,ccu_dumdum,12/10/20 09:51:00,,
1660257053915,BAGL1365470788,kolkata_naiti_gw,12/10/20 08:21:00,thanos::sroute:3271dda1-e8d9-48ac-8cf7-fd8f18453474,kolkata_naiti_gw---ccu_dumdum 1st
1660257053915,BAGL1365470788,kolkata_naiti_h,12/10/20 08:21:00,thanos::sroute:88f25533-89fb-461d-9cd2-2b00a8efed46,ccu_kolkata
1660257053915,BAGL1365470788,bhubaneshwar_central_h_6,12/09/20 21:21:00,thanos::sroute:139df78c-6806-48dd-9aa1-6695021280ac,gurgaon-bhubnaehswar-kolkata-patna-gurgaon
1660257053915,BAGL1365470788,nagpur_nimji_h,12/09/20 00:21:00,thanos::sroute:4c3f5aa3-aba9-443c-bf96-d926a8a9bec1,bhiwandi-nagpur-bhubaneshwar-sambalpur-nagpur-bhiwandi
1660257053915,BAGL1365470788,akola_gaurkshn_i,12/08/20 19:36:00,thanos::sroute:317ec4ee-481b-4f49-8b33-0f928715a328,bhiwandi-akola-nagpur-nashik-bhiwandi
1660257053915,BAGL1365470788,bhiwandi_mega_gw,12/08/20 03:51:00,thanos::sroute:317ec4ee-481b-4f49-8b33-0f928715a328,bhiwandi-akola-nagpur-nashik-bhiwandi
1660257084332,BAG318447781,madurai_utchapatti_h,12/09/20 10:30:00,,
1660257084332,BAG318447781,salem_ramalingapuram_h,12/09/20 04:30:00,thanos::sroute:fab30cd0-10f4-4ad7-94cd-ce5313fae64d,bangalore-salem-madurai-salem-bangalore
1660257084332,BAG318447781,bhiwandi_mega_gw,12/08/20 01:00:00,thanos::sroute:18fcbecf-16d4-4571-bee7-862972382f53,bhiwandi-salem-aluva-coimbatore-bhiwandi
1660257071695,BAG313960068,roing_dibngvly_d,12/14/20 23:32:00,,
1660257071695,BAG313960068,jaytishnagar_chpkhwa_dpp,12/14/20 22:32:00,thanos::sroute:1851f7fd-88d0-424c-ab06-0d383e8677dd,dibrugarh_mohanbari_h---roing_dibngvly_d
1660257071695,BAG313960068,dibrugarh_mohanbari_h,12/14/20 19:02:00,thanos::sroute:1851f7fd-88d0-424c-ab06-0d383e8677dd,dibrugarh_mohanbari_h---roing_dibngvly_d
1660257052364,BAGL1197428543,indore_manishpuri_d,12/08/20 13:42:00,,
1660257052364,BAGL1197428543,indore_manglaya_h,12/08/20 13:12:00,thanos::sroute:d21b5edf-adcc-413d-87ba-6f06d8871f38,indore_manglaya_h--indore_manishpuri_d
1660257052364,BAGL1197428543,bhiwandi_mega_gw,12/07/20 23:12:00,thanos::sroute:787a4510-32cd-4d75-b6e9-fa224043ffbb,bhiwandi-indore-sendhwa-dhule-nashik-bhiwandi
1660256838444,BAGL9827945746,gangtok_tadong_d,12/13/20 23:51:00,,
1660256838444,BAGL9827945746,siliguri_dabgrm_h,12/13/20 19:21:00,thanos::sroute:72df0881-8617-4646-af50-b628905ae7ab,siliguri_dabgrm_h-gangtok_tadong_d-gangtok_dvlpmnt_d
1660257083190,BAG318366821,guwahati_kaikchi_gw,12/10/20 23:06:00,,
1660257083190,BAG318366821,bhiwandi_mega_gw,12/07/20 18:06:00,thanos::sroute:5ac9646a-7aa1-4734-8601-952eebadf742,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257074672,BAG317007262,hazaribag_bodombzr_dc,12/10/20 14:34:00,,
1660257074672,BAG317007262,ranchi_namkom_h,12/10/20 12:04:00,thanos::sroute:8f7c5357-0b50-4dbe-a2e9-e7623a54a17a,gurgaon-ranchi-dc's-gurgaon
1660257086244,BAG318447948,jaipur_bagru_i,12/09/20 11:26:00,,
1660257086244,BAG318447948,jaipur_baisgodam_d,12/09/20 10:26:00,thanos::sroute:5043fd9b-1422-46d1-8822-5a30a7da2569,jaipur_bagru_i--jaipur_baisgodam_d--jaipur_ngrnigam_dc
1660257086244,BAG318447948,jaipur_baisgodam_c,12/09/20 10:11:00,thanos::sroute:5043fd9b-1422-46d1-8822-5a30a7da2569,jaipur_bagru_i--jaipur_baisgodam_d--jaipur_ngrnigam_dc
1660257086244,BAG318447948,jaipur_hub,12/09/20 09:41:00,thanos::sroute:0241077f-1715-4d4f-bd8e-fde8f4fe1f4c,jaipur_baisgodam_c
1660257086244,BAG318447948,jaipur_bagru_gw,12/09/20 08:11:00,thanos::sroute:d8f3185e-a5bc-458e-9572-494d78445e83,jaipur_bagru_gw
1660257086244,BAG318447948,bhiwandi_mega_gw,12/08/20 05:11:00,thanos::sroute:a9423796-bef7-4dc1-906c-cf95e40ce946,gurgaon-bhiwandi-jaipur-gurgaon
1660257075965,BAG318547668,mysore_yadvgiri_ip,12/09/20 05:11:00,,
1660257075965,BAG318547668,bangalore_soukyaroad_gw,12/09/20 00:41:00,thanos::sroute:6cb6ae29-577a-453a-915a-9cd5f08120b8,bangalore-mysore-dcs-bangalore
1660257075965,BAG318547668,bhiwandi_mega_gw,12/08/20 01:11:00,thanos::sroute:60098888-a8e3-4db3-a3b9-6783f46987c2,bhiwandi-bangalore-pune-bhiwandi
1660257043603,BAGL1914589205,bhiwandi_mega_r,12/21/20 00:31:00,,
1660257043603,BAGL1914589205,bhiwandi_mega_gw,12/21/20 00:01:00,thanos::sroute:bbd9d622-a78e-40e4-a6ca-6fa907ce9c99,bhiwandi_mega_gw--bhiwandi_mega_r
1660257043603,BAGL1914589205,indore_manglaya_h,12/20/20 10:01:00,thanos::sroute:64cdaca7-78db-41de-9699-c99089333a0d,bhiwandi-indore-bhopal-indore-bhiwandi
1660257043603,BAGL1914589205,purnia_kasba_h,12/18/20 13:01:00,thanos::sroute:fe2bfbdb-aaa3-457e-8299-04be091beac7,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257043603,BAGL1914589205,siliguri_dabgrm_h,12/18/20 07:01:00,thanos::sroute:80a265a6-3f89-480b-ac80-e34247a79225,hyderabad-kolkata-siliguri-purnia-hyderabad
1660257057463,BAG230586925,aizawl_dinthar_d,12/15/20 07:10:00,,
1660257057463,BAG230586925,aizawl_tanhril_i,12/15/20 06:10:00,thanos::sroute:3655c573-2a48-41b5-ba4d-558f63f6e6be,aizawl_hunthrvg_i-aizawl_chanmari_d----aizawl_hunthrvg_i
1660257057463,BAG230586925,aizawl_veng_d,12/15/20 05:10:00,thanos::sroute:3088f759-caf4-461b-9c5e-9cd4c8ec3657,aizawl_hunthrvg_i-aizawl_khatla_d----aizawl_hunthrvg_i
1660257038762,BAGL1545784770,aizawl_dinthar_d,12/12/20 21:55:00,,
1660257038762,BAGL1545784770,aizawl_tanhril_i,12/12/20 20:55:00,thanos::sroute:3655c573-2a48-41b5-ba4d-558f63f6e6be,aizawl_hunthrvg_i-aizawl_chanmari_d----aizawl_hunthrvg_i
1660257038762,BAGL1545784770,kolasib_kimkim_d,12/12/20 07:25:00,thanos::sroute:3a3adf1c-5497-487e-babd-19d6a5eb4ef8,silchar-dc's-aizawl-silchar
1660257038762,BAGL1545784770,silchar_sirikona_h,12/12/20 01:25:00,thanos::sroute:3a3adf1c-5497-487e-babd-19d6a5eb4ef8,silchar-dc's-aizawl-silchar
1660257038762,BAGL1545784770,guwahati_kaikchi_gw,12/11/20 10:25:00,thanos::sroute:7098f60d-779e-4861-8765-773a61a0ae0d,guwahati-silchar-guwahati
1660257038762,BAGL1545784770,bhiwandi_mega_gw,12/08/20 05:25:00,thanos::sroute:5ac9646a-7aa1-4734-8601-952eebadf742,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257085975,BAG319715752,hyderabad_kondapur_d,12/09/20 00:16:00,,
1660257085975,BAG319715752,hyderabad_shamshbd_h,12/08/20 23:16:00,thanos::sroute:af42cf96-cd69-4813-988d-5332a6d57574,hyderabad_shamshbd_i-hyderabad_kondapur_d
1660257070844,BAG317689324,imphal_ponglmbi_d,12/13/20 13:41:00,,
1660257070844,BAG317689324,silchar_sirikona_h,12/12/20 01:41:00,thanos::sroute:04bb761d-14f1-497c-808e-c4f0bebb5fd6,silchar_sirikona_h----imphal_ponglmbi_d
1660257070844,BAG317689324,guwahati_kaikchi_gw,12/11/20 10:41:00,thanos::sroute:7098f60d-779e-4861-8765-773a61a0ae0d,guwahati-silchar-guwahati
1660257083153,BAG318366840,guwahati_kaikchi_gw,12/11/20 00:48:00,,
1660257083153,BAG318366840,bhiwandi_mega_gw,12/07/20 19:48:00,thanos::sroute:5ac9646a-7aa1-4734-8601-952eebadf742,bhiwandi-siliguri-guwahati-siliguri-purnia-indore-bhiwandi
1660257076282,BAGL1543251925,mumbai_bhandup_d,12/08/20 05:58:00,,
